Row1456;gestao de pessoas;ao final da acao educacional o aluno estara apto a atuar e aplicar o conhecimento basico obtido de acordo com a funcao gerencial sobre o tema relacoes do trabalho 
Row1457;seguranca da informacao;capacitar os empregados no conhecimento hsm 
Row1458;seguranca da informacao;capacitar os empregados no conhecimento hsm
Row1459;inovacao de ti;repassar uma visao geral do evento tdc materiais recebidos principais tematicas apresentadas 
Row1460;centro de dados;preservar e dar acesso a documentos digitais garantindo sua integridade e autenticidade abordar questoes como que documentos governamentais devem ser preservados como preservar documentos digitais definir repositorio digital confiavel apresentar um produto viavel minimo mvp do servico e os possiveis impactos na arquitetura dos sistemas 
Row1461;desenvolvimento de solucoes;orientar os instrutores para que realizem em suas regionais o referido treinamento aos analistas de requisitos e estimadores sobre boas praticas para especificacao de requisitos para facilitar a contagem de pontos de funcao 
Row1462;transparencia e etica;capacitar os servidores especialmente os integrantes do poder executivo federal na aplicacao de tecnicas de solucao pacifica de conflitos ao trabalho de ouvidoria 
Row1463;gestao tributaria;levar aos participantes conhecimentos teoricos e praticos relativos as inovacoes trazidas pelas legislacoes que tratam da substituicao tributaria e da retencao na fonte de tributos e contribuicoes sociais evidenciando as situacoes especificas de cada bem e servico 
Row1464;gestao tributaria;levar aos participantes conhecimentos teoricos e praticos relativos as inovacoes trazidas pelas legislacoes que tratam da substituicao tributaria e da retencao na fonte de tributos e contribuicoes sociais evidenciando as situacoes especificas de cada bem e servico 
Row1465;gestao logistica;oferecer conhecimentos tecnicos basicos que permitam uma boa compreensao dos riscos quimicos e do agravo a saude dos trabalhadores decorrentes da exposicao a estes riscos 
Row1466;seguranca da informacao;visibilidade de novas tecnicas referentes a seguranca da informacao 
Row1467;seguranca da informacao;tratar sobre o tema de responsabilidade da equipe incluindo novo processo da area de pentest neste evento ocorrera a final do campeonato de hack a flag nacional
Row1468;desenvolvimento de solucoes;apresentar a ferramenta robot framework que e utilizada para executar testes funcionais em aplicacoes web 
Row1469;desenvolvimento de solucoes;a acao educacional tem como objetivo apresentar a assessment para medir a evolucao dos times ageis 
Row1470;seguranca da informacao;proporcionar a todos troca de experiencia e uma oportunidade de maior contato com o mundo da seguranca da informacao 
Row1471;desenvolvimento de solucoes;capacitar equipe tecnica que atua nas atividades de habilitacao e suporte de nivel e monitoracao no uso da ferramenta roscoe 
Row1472;desenvolvimento de solucoes;habilitar o desenvolvedor que atua em sistemas de grande porte a utilizar o editor roscoe em seus comandos basicos e ferramentas de apoio
Row1473;ambientes de redes de ti;capacitacao e pratica com simuladores do protocolo de redes bgp border gateway protocol 
Row1474;desenvolvimento de solucoes;tem como proposito capacitar os participantes na realizacao da contagem de pontos de funcao e estimativas de projetos de software com base no roteiro de metricas serpro ao final do curso o participante deve ser capaz de realizar contagens de pontos de funcao e estimativas de projetos com base no roteiro serpro utilizando a planilha de contagem de pontos de funcao 
Row1475;desenvolvimento de solucoes;conhecer compreender e aplicar os procedimentos de contagem de pontos de funcaoutilizando roteiros 
Row1476;ambientes de redes de ti;disseminar rotinas de acompanhamento dos ri incidentes at atividades relativas a queda do circuito wan na regional fns 
Row1477;desenvolvimento de solucoes;capacitar as equipes dos polos de desenvolvimento no uso da ferramenta rqm rational quality manager da solucao alm com foco principal em atividades de gestao de teste de software essa capacitacao faz parte do plano de internalizacao da solucao alm nos sistemas do serpro sob responsabilidade do projeto de modernizacao das ferramentas do desenvolvimento 
Row1478;desenvolvimento de solucoes;capacitar as equipes de desenvolvimento no uso da ferramenta rrc rational requeriment composer da solucao alm application lifecycle management 
Row1479;desenvolvimento de solucoes;capacitar equipes que atendem a supsc nos contextos que envolvem a solucao alm adquirida e configurada para o serpro essa capacitacao faz parte do plano de internalizacao da solucao alm nos sistemas do serpro sob responsabilidade do projeto de modernizacao das ferramentas do desenvolvimento 
Row1480;desenvolvimento de solucoes;capacitar os empregados envolvidos na configuracao e customizacao da ferramenta rtc 
Row1481;desenvolvimento de solucoes;capacitar equipe da supst no uso da ferramenta rtc scm mais especificamente na parte de gestao de configuracao para desenvolvimento de solucoes corporativas no alm englobando desenvolvimento paralelo geracao de builds e integracao continua no ciclo de vida de projetos 
Row1482;desenvolvimento de solucoes;este curso visa capacitar equipe da supst no uso da ferramenta rtc mais especificamente na parte de planejamento e gestao de projetos ageis e formais para o desenvolvimento de solucoes corporativas no alm 
Row1483;desenvolvimento de solucoes;apoiar os lideres de projeto da supde no uso inicial da ferramenta rtc mais especificamente na parte de gestao de projetos para sistemas sendo implantados no alm englobando criacao de um projeto de software alocacao de recursos distribuicao de tarefas acompanhamento e encerramento do projeto eventuais migracoes de artefatos de gestao 
Row1484;desenvolvimento de solucoes;capacitar as equipes dos polos de desenvolvimento no uso da ferramenta rtc rational team concert da solucao alm com foco em gestao de configuracao e gestao de build essa capacitacao faz parte do plano de internalizacao da solucao alm nos sistemas do serpro sob responsabilidade do projeto de modernizacao das ferramentas do desenvolvimento 
Row1485;educacao corporativa;ao final do curso espera se que o participante seja capaz de discutir a abrangencia da aprendizagem por meio eletronico reconhecendo essa modalidade de aprendizagem como um metodo viavel e eficaz 
Row1486;ambientes de redes de ti;aprender a criar um controlador de dominio com active directory em um servidor linux e a gerenciar usuarios e compartilhar arquivos utilizando um terminal windows com rsat da microsoft o curso descreve passo a passo desde a instalacao do sistema operacional passando pela configuracao adequada de redes ate a instalacao e configuracao do samba 
Row1487;seguranca da informacao;conhecimento em hardware desenvolvido especificamente appliance para atender o software ibm spectrum virtualize
Row1488;seguranca da informacao;ao final espera se que o participante consiga acessar gerenciar e sumarizar dados de diferentes fontes e apresentar os resultados em tabelas e graficos 
Row1489;seguranca da informacao;os participantes estarao preparados para reduzir as perdas de fraude aumentar as receitas melhorar a eficiencia operacional 
Row1490;gestao integrada de servicos;utilizar o sass um pre processador css para dar um controle mais profissional e dinamico para as folhas de estilo css de aplicacoes web 
Row1491;gestao de pessoas;conscientizar os participantes sobre saude bucal
Row1492;gestao de pessoas;orientar os pais e ou responsaveis sobre a importancia do cuidado da saude bucal infantil 
Row1493;gestao de pessoas;mostrar a importancia da manifestacao do afeto do acompanhamento minucioso em cada etapa de desenvolvimento dos filhos a valorizacao dos sentimentos infantis desde o nascimento para o fortalecimento da personalidade do individuo suas relacoes familiares sociais e com o mundo 
Row1494;gestao de pessoas;promover a participacao na luta mundial de combate ao cancer de prostata que visa incentivar o autocuidado a prevencao e o diagnostico precoce desse tipo de cancer 
Row1495;gestao de pessoas;apresentar aos gestores o processo de acompanhamento a empregados pela equipe interdisciplinar de saude e seguranca do trabalhador no serpro 
Row1496;gestao de pessoas;debater conceitos de saude e nutricao e orientar habitos alimentares e estilo de vida para promocao da saude 
Row1497;gestao de pessoas;apresentar informacoes e conhecimentos sobre gestao das financas pessoais e economia familiar e fornecer insumos para reflexoes sobre aspectos psicoemocionais relacionados ao comportamento financeiro 
Row1498;gestao de pessoas;prevencao a saude masculina 
Row1499;gestao de pessoas;promover um debate sobre saude mental as principais causas de adoecimento organizacional e acoes que permitam as pessoas adotar e manter estilos de vida saudaveis 
Row1500;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1501;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1502;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1503;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1504;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1505;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais do serpro 
Row1506;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais do serpro 
Row1507;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1508;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1509;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1510;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1511;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1512;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1513;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1514;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1515;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1516;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1517;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1518;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1519;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1520;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1521;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1522;gestao integrada de servicos;oferecer conceitos basicos da ferramenta sccd de modo a instruir sobre a utilizacao e melhor compreensao da ferramenta ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta sccd de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row1523;gestao integrada de servicos;disseminar o conhecimento sobre a ferramenta sccd apresentando seus conceitos basicos e principais funcionalidades 
Row1524;gestao integrada de servicos;treinar os funcionarios do serpro nos modulos de visao geral solicitacao de servico e incidente do sistema sccd 
Row1525;seguranca da informacao;apresentar e debater temas na area de ciberseguranca gestao governanca e compliance em seguranca da informacao e trocar experiencias em forense computacional gestao de riscos novas ameacas em cibercrimes lgpd e assuntos relacionados a seguranca da informacao 
Row1526;desenvolvimento de solucoes;apresentar praticas advindas de metodologias ageis que podem trazer algum ganho para a gestao de qualquer tipo de projeto 
Row1527;desenvolvimento de solucoes;viabilizar o conhecimento necessario para que o empregado possa trabalhar com o framework scrum 
Row1528;desenvolvimento de solucoes;tocar experiencias praticar os conceitos aprendidos discutir desafios e fazer networking 
Row1529;desenvolvimento de solucoes;capacitar os participantes para atuarem como scrum master em projetos ageis da supde seguindo as praticas e conceitos do guia do scrum 
Row1530;desenvolvimento de solucoes;internalizacao do scrum na pratica
Row1531;seguranca da informacao;participar de novas tecnologias que digam respeito a seguranca da informacao 
Row1532;seguranca da informacao;atuazacoes em tecnicas e novos softwares voltados para a seguranca da informacao 
Row1533;gestao de negocios e clientes;apreender a forma em que esta planejada a segmentacao de clientes no serpro adquirindo competencias par repassar esse conhecimento e a nova forma de trabalho a seus pares e clientes alem de ser capaz de preencher a ferramenta corporativa redmine 
Row1534;comunicacao e marketing;uniformidade e globalizacao das informacoes e novidades da regional
Row1535;educacao corporativa;apresentar um historico da criacao do ptt ponto de troca de trafego no rio grande do sul
Row1536;gestao de pessoas;apresentar a importancia de saber lidar com as emocoes nos contextos de trabalho
Row1537;inovacao de ti;apresentar informacoes basicas sobre internet das coisas iot
Row1538;inovacao de ti;apresentar informacoes sobre o uso as possibilidades e a legislacao relacionada aos drones 
Row1539;desenvolvimento de solucoes;apresentar uma visao geral sobre o sinesp sistema nacional de informacoes de seguranca publica
Row1540;gestao de pessoas;apresentar conceitos e tecnicas para a construcao de novos habitos na vida 
Row1541;juridico;repassar informacoes e conceitos sobre contencioso trabalhista e atuacao do departamento juridico
Row1542;educacao corporativa;apresentar conceitos basicos sobre aprendizagem de maquina
Row1543;gestao logistica;informar sobre o plano de prevencao e protecao contra incendio
Row1544;desenvolvimento de solucoes;apresentar os processos e projetos em desenvolvimento na depae
Row1545;gestao de pessoas;apresentar conhecimentos e informacoes acerca de processos da area de gestao de pessoas do serpro 
Row1546;gestao empresarial;informar sobre reestruturacao da supcd novas atividades e planejamento estrategico
Row1547;seguranca da informacao;ao final da acao educacional o aluno devera estar apto a identificar as principais posturas a serem tomadas com relacao a seguranca da informacao no serpro bem como estar sensibilizado para a adocao das mesmas em sua equipe e saber onde encontrar maiores informacoes sobre o assunto para sua correta utilizacao em suas atividades gerenciais 
Row1548;seguranca da informacao;informar aos novos empregados sobre a seguranca da informacao no serpro
Row1549;seguranca da informacao;oportunizar conhecimentos e conscientizar acerca dos aspectos fundamentais da seguranca da informacao abordando a classificacao dos ativos de informacao considerando a norma sg 
Row1550;seguranca da informacao;compartilhar conhecimentos acerca de praticas de conformidade considerando o contexto de seguranca da informacao bem como contribuir para melhoria continua dos processos e das atividades do serpro 
Row1551;seguranca da informacao;compartilhar as melhores praticas e estimular o debate para abordar a conscientizacao sobre a seguranca da informacao nesta acao educacional a palestras trazem solucoes para garantir que as informacoes e produtos tratados sejam executados de forma segura e adequada minimizando riscos que possam comprometer a seguranca e a confianca 
Row1552;seguranca da informacao;compartilhar conhecimentos informacoes e novidades apresentando os sistemas em construcao e as acoes de governanca adotadas em conformidade com as praticas de gestao e manutencao do ciclo de vida de identidade de usuarios e controle de acesso 
Row1553;seguranca da informacao;apresentar conhecimentos fundamentais acerca de seguranca da informacao um enfoque voltado para os empregados da area de desenvolvimento considerando aprendizagem e conscientizacao 
Row1554;seguranca da informacao;informar quais sao as praticas recomendadas aos usuarios dos recursos de rede disponibilizados 
Row1555;gestao logistica;capacitar para trabalhar com instalacoes eletricas energizada de maneira segura ematendimento ao disposto na nr 
Row1556;seguranca da informacao;apresentar os conceitos importantes sobre seguranca da informacao controles de acesso riscos e ameacas virtuais entre outros 
Row1557;seguranca da informacao;aperfeicoar os desenvolvedores na seguranca da informacoes do sief 
Row1558;seguranca da informacao;pretende se que ao final do curso os alunos sejam capazes de identificar trechos de codigo vulneraveis na aplicacao identificar falhas de projeto que podem levar a vulnerabilidades apontar e implementar solucoes para as vulnerabilidades identificadas entender e aplicar os padroes de seguranca do demoiselle framework
Row1559;seguranca da informacao;oferecer conceitos basicos sobre seguranca no desenvolvimento de software ao final do curso o aluno devera estar apto a construir aplicacoes web de maneira segura independente da linguagem de programacao utilizada 
Row1560;gestao logistica;capacitar as pessoas para trabalhar com seguranca no sistema eletrico de potencia
Row1561;gestao de pessoas;sensibilizar para o cumprimento da legislacao de transito como medida de protecao a vida 
Row1562;gestao de pessoas;sensibilizar para o cumprimento da legislacao de transito como medida de protecao a vida 
Row1563;gestao de pessoas;sensibilizar e conscientizar acerca da prevencao contra o crime 
Row1564;gestao de pessoas;promover o entendimento de tecnicas ferramentas e dicas de coaching que objetivam o autoconhecimento aumento da disciplina e mudanca de habitos mirando no autodesenvolvimento pessoal profissional e financeiro dos participantes 
Row1565;educacao corporativa;o objetivo desta palestra e esclarecer o publico em geral sobre o que e software livre e quais sao suas vantagens praticas aproveitaremos para questionar como ele pode ser usado como uma tecnologia social 
Row1566;aquisicoes e contratacoes;analisar a nova legislacao referente as estatais a partir de diferentes abordagens 
Row1567;aquisicoes e contratacoes;tornar apto o aluno para entender a nova legislacao e avaliar os impactos que esta trara para ao serpro 
Row1568;controladoria empresarial;abordar as tematicas da gestao de riscos gestao financeira gestao sustentavel e da governanca no servico publico com foco na aplicacao pratica disseminacao e compartilhamento dos conhecimentos entre os diversos orgaos participantes
Row1569;controladoria empresarial;orientar o gestor de modo a contribuir com a melhoria do desempenho das politicas publicas 
Row1570;controladoria empresarial;objetivo de orientar o gestor de modo a contribuir com a melhoria do desempenho das politicas publicas 
Row1571;responsabilidade social;discutir temas relacionados a saude da mulher e sua relacao com o trabalho 
Row1572;gestao contabil;atualizacao das principais alteracoes nas normas contabeis e tributarias atualmente sao mais de normas entre pronunciamentos orientacoes e interpretacoes contabeis alem das alteracoes na legislacao fiscal esse treinamento proporcionara uma visao geral de todas essas alteracoes como tambem permitira validar os procedimentos adotados no fechamento do exercicio social do serpro ou adequa lo caso necessario 
Row1573;gestao contabil;conhecer as inovacoes que serao apresentadas no evento e usa las para propor possiveis novos negocios para o serpro
Row1574;inovacao de ti;propiciar uma importante reflexao sobre como as tecnologias digitais sao adotadas pelos orgaos e quais os desafios se propoem na necessaria implementacao de um governo digital no brasil 
Row1575;responsabilidade social;dialogar entre os paises nordicos brasil e outros paises da america latina com debates sobre diferentes dimensoes da representacao politica das mulheres 
Row1576;controladoria empresarial;oportunizar a troca de informacoes sobre a lei no a lei de responsabilidade das estatais e sobre o decreto no de que a regulamenta 
Row1577;aquisicoes e contratacoes;dar amplo conhecimento sobre os impactos da lei das estatais no processo de aquisicao e contratacao no serpro 
Row1578;gestao financeira;compartilhar experiencias e perspectivas de agentes que atuam nas diversas fases das transferencias federais de forma a identificar alternativas para melhoria do processo que permeia a execucao descentralizada de politicas publicas 
Row1579;educacao corporativa;estimular a troca de experiencias e informacoes entre os servidores de escolas de governo e outras instituicoes publicas que atuam na qualificacao e formacao de agentes publicos promovendo a formacao de redes de relacionamento e cooperacao entre escolas de governo 
Row1580;educacao corporativa;sensibilizar os participantes sobre as inumeras vantagens de se utilizar software livre tanto para uso pessoal quanto profissional de modo a ter um publico cada vez maior utilizando e divulgando o software livre 
Row1581;gestao de pessoas;apresentar o processo de coaching os papeis envolvidos e objetivo de cada um dos papeis quem pode usufruir deste processo e em quais situacoes quais as areas onde este processo pode ser desenvolvido e o mais importante como e o seu desenvolvimento 
Row1582;seguranca da informacao;reforcar a conscientizacao dos colaboradores em relacao a seguranca da informacao 
Row1583;seguranca da informacao;reforcar a conscientizacao dos colaboradores em relacao a seguranca da informacao 
Row1584;seguranca da informacao;reforcar a conscientizacao dos colaboradores em relacao a seguranca da informacao 
Row1585;seguranca da informacao;reforcar a conscientizacao dos colaboradores em relacao a seguranca da informacao 
Row1586;seguranca da informacao;reforcar a conscientizacao dos colaboradores em relacao a seguranca da informacao 
Row1587;gestao de pessoas;ao final do curso voce devera ser capaz de identificar os principios dos sistemas previdenciarios existentes no brasil e as caracteristicas do plano serpro ii ps ii previdencia complementar do serpro serpros 
Row1588;tecnologia da informacao;aquisicao de switches e de balanceadores em tres etapas de entrega com vista a atender as demandas de atualizacao do centro de dados do serpro de tecnologia brocade 
Row1589;tecnologia da informacao;apresentar uma visao geral da necessidade de evolucao do servico de dns aspectos gerais da arquitetura e operacao troubleshooting do servico ao final do curso o aluno devera ter compreendido como melhor operar o servico de dns de modo a facilitar as boas praticas dos processos funcionais da tecnologia 
Row1590;responsabilidade social;realizada em encontros estas oficinas mesclam tecnicas teoricas e praticas e objetivam preparar os cidadaos para a realizacao do trabalho voluntario bem como auxiliar no desenvolvimento de habilidades dos participantes como protagonismo trabalho em grupo e planejamento por meio de exercicios dinamicos 
Row1591;ambientes de redes de ti;apresentar as principais funcionalidades do datavalid e validador cognitivo
Row1592;desenvolvimento de solucoes;apresentar as principais funcionalidades do sistema identidade nacional profissional
Row1593;desenvolvimento de solucoes;demonstrar as funcionalidades do sistema de gestao de margem consignavel
Row1594;gestao contabil;apresentar conceitos sobre metodologia de custos 
Row1595;desenvolvimento de solucoes;apresentar conceitos processos e tecnologia de bi que permitem o cruzamento e analise de diversas fontes de dados e apresentar os sistemas do serpro que utilizam esta tecnologia 
Row1596;desenvolvimento de solucoes;capacitar os usuarios na utilizacao do sistema radar 
Row1597;desenvolvimento de solucoes;capacitar os usuarios na utilizacao do sistema radar 
Row1598;desenvolvimento de solucoes;instruir os potenciais clientes em relacao aos procedimentos para contratacao do sistema radar sne
Row1599;desenvolvimento de solucoes;apresentar aos potenciais clientes as funcionalidades e especificidades do sistema serpromail 
Row1600;responsabilidade social;esta acao educacional tem como objetivo despertar nos participantes o interesse a valorizacao e o reconhecimento de valores culturais afro brasileiros atraves de uma vivencia artistico musical 
Row1601;desenvolvimento de solucoes;disseminar o conhecimento dos subsistemas cadorg cadter cadmat tabelas patrim e bolsa a todas as pessoas da equipe de bd com vistas a reducao do backlog do sistema e nivelamento de conhecimento 
Row1602;desenvolvimento de solucoes;disseminar conhecimento dos subsistemas cadrog cadter cadmat tabelas patrim e bolsa a todas as pessoas da equipe com vistas a reducao do baclog do sistema e nivelamento de conhecimento 
Row1603;desenvolvimento de solucoes;disseminar o conhecimento dos subsistemas cadrog cadter cadmat tabelas patrim e bolsa a todas as pessoas da equipe com vistas a reducao do backlog do sistema e nivelamento de conhecimento 
Row1604;desenvolvimento de solucoes;disseminar o conhecimento dos subsistemas cadorg cadter cadmat tabelas patrim e bolsa a todas as pessoas da equipe com vistas a reducao do backlog do sistema e nivelamento de conhecimento 
Row1605;desenvolvimento de solucoes;disseminar o conhecimento dos subsistemas cadorg cadter cadmat tabelas patrim e bolsa a todas as pessoas da equipe com vistas a reduzir o backlog do sistema e nivelamento de conhecimento 
Row1606;desenvolvimento de solucoes;disseminar o conhecimento dos subsistemas cadorg cadter cadmat tabelas patrim e bolsa a todas as pessoas da equipe com vistas a reducao do backlog do sistema e nivelamento de conhecimento 
Row1607;desenvolvimento de solucoes;repassar o funcionamento conhecimento sobre estrutura do sistema siasgnet divulgacao de compras e os modulos relacionados bem como estrutura de requisitos e a sistematica de funcionamento geral das rotinas de integracao natural 
Row1608;centro de dados;capacitar o publico alvo para o atendimento ao servico sief acao fiscal programacao webprog ao final do curso o aluno devera ter compreendido como atender as demandas dos usuarios do servico bem como o devido encaminhamento quando nao se tratar de responsabilidade do serpro de modo a aumentar os niveis de satisfacao do atendimento 
Row1609;educacao corporativa;o objetivo deste curso e capacitar o maior numero possivel de analistas para realizacao da prova de certificacao cfps porem este curso nao garante o financiamento da prova e nem a aprovacao do aluno na certificacao 
Row1610;desenvolvimento de solucoes;capacitacao dos atendentes do atendimento especializado no servico cad multiagencias que substituira o sinesp cad 
Row1611;gestao de pessoas;apresentar a importancia da doacao de sangue tendo em vista a campanha de doacao de sangue que sera realizada pelo hemorio nas dependencias do serpro andarai rjo 
Row1612;gestao de pessoas;apresentar conhecimentos e esclarecer informacoes referentes aos aspectos psicologicos do assedio moral 
Row1613;gestao de pessoas;refletir e discutir sobre a importancia do autoconhecimento na gestao da propria vida 
Row1614;gestao de pessoas;estimular de forma dialogada aspectos importantes com relacao a motivacao considerando mudanca de valores superacao e persistencia 
Row1615;gestao de pessoas;conscientizar os participantes sobre saude seguranca no trabalho e prevencao de acidentes 
Row1616;gestao de pessoas;instruir sobre seguranca e participacao cidada no transito 
Row1617;gestao de pessoas;conscientizar as pessoas sobre os cuidados diarios com a pele e a importancia da fotoprotecao na prevencao do cancer de pele 
Row1618;gestao de pessoas;o objetivo da palestra e esclarecer e orientar as pessoas a se defenderem das principais agressoes em grandes centros urbanos tais como taticas anti estupro sequestros relampagos agressoes diversas envolvendo facas e armas de fogo 
Row1619;gestao de pessoas;informar sobre alcool e outras drogas 
Row1620;gestao de pessoas;conscientizar os participantes sobre saude seguranca e prevencao de acidentes no ambiente de trabalho 
Row1621;gestao de pessoas;prevenir doencas mentais e psiquicas relacionadas ao ambiente de trabalho 
Row1622;gestao de pessoas;informar sobre aspectos ergonomicos nos espacos de trabalho e prevencao de doencas e lesoes relacionadas ao exercicio da profissao 
Row1623;gestao de pessoas;demonstrar para o corpo produtivo a importancia de se utilizar ergonomia correta durante o expediente e durante o dia a dia 
Row1624;gestao de pessoas;compartilhar conhecimento experiencia da caixa economica federal sobre seguranca do trabalho e ergonomia 
Row1625;gestao de pessoas;atividades e exercicios de ginastica cerebral chamado de estimulacao cognitiva 
Row1626;gestao de pessoas;conscientizar os participantes sobre saude seguranca no trabalho e prevencao de acidentes 
Row1627;gestao de pessoas;informar sobre como ter uma alimentacao saudavel 
Row1628;gestao de pessoas;informar o corpo produtivo sobre tratamentos inovadores na odontologia cirurgia plastica gengival lentes de contato dentais enxertos de gengiva e toxina butolinica 
Row1629;gestao de pessoas;instruir sobre formas e metodos eficazes e corretos de abandonos de areas em caso de emergencia 
Row1630;gestao de pessoas;conscientizar o publico sobre a importancia da prevencao de incendios e primeiros socorros 
Row1631;gestao de pessoas;incentivar o autocuidado a prevencao e o diagnostico precoce do cancer de mama 
Row1632;gestao de pessoas;conscientizar os participantes sobre saude seguranca no trabalho e prevencao de acidentes 
Row1633;gestao de pessoas;sensibilizar os participantes acerca da importancia da saude bucal 
