Número Licitação,Objeto
862019,"Contratação de empresa especializada em locação de mesas, cadeiras e equipamentos de informática."
862019,Contratação de fornecedor para renovação da anuidade associativa do Instituto de Aeronáutica e Espaço - IAE com a Associação Brasileira de Treinamento e Desenvolvimento - ABTD.
862019,Aquisição de rádios comunicadores para utilização na OP Verde Brasil.
862019,Aquisição de ferramentas de consumo p/ manutenção de VBTP-MRS 6X6 Guarani.
872019,Contratação de empresa especializada no serviço de manutenção e recarga de extintores para a GRTb/Sorocaba.
872019,Aquisição material de consumo - utilização na manutenção e logística.
872019,Aquisição de placa de inauguração a ser afixada no Centro de Inovações do Câmpus Londrina da UTFPR.
872019,Inscrição em simpósio.
872019,"Pagamento de hora-aula para a pesquisadora Emma Weitkamp, que ministrará um mini curso e uma oficina no âmbito do mestrado em Divulgação da Ciência, Tecnologia e Saúde  da Casa de Oswaldo Cruz."
872019,Aquisição de material de cozinha para atender as necessidades do setor de aprovisionamento desta OMS.
872019,"Atender as necessidades com despesas em aquisição de máquinas, ferramentas e utensílios de oficina para o 17º RC Mec."
872019,"Contratação de empresa especializada em locação de mesas, cadeiras,equipamentos de informatica."
872019,"Pregão Eletrônico -  Contratação de serviços técnicos profissionais continuados de manutenção, com fornecimento de materiais, dos sistemas de energia e climatização da região do Mato Grosso do Sul(DTCEA-CG,DTCEA-CR,   EACEA-MUM, EACEA-HTG, EACEA HXM, EACEA-HPM, EACEA-HPP e EACEA-DOU) com execução mediante o regime de serviços continuados com disponibilização de mão de obra em regime de dedicação exclusiva."
872019,Despesa com Serviço de Limpeza Geral do Porão do AviPa Espadarte do ComGptPatNavSSE.
872019,Aquisição de ferramentas de consumo p/ manutenção de VBTP-MRS 6X6 Guarani.
872019,Material para manutenção da aguada
882019,"Pregão Eletrônico -  Registro de preços consignados em ata para aquisição de ultrassom diagnóstico para o Hospital Metropolitano Odilon Behrens e suas unidades, conforme especificação técnica contida no Anexo I do Instrumento Convocatório."
882019,"Reforma no laboratório 06 ICP OES com fornecimento e montagem de forro, acessórios padrão Sala Limpa para sua readequação."
882019,"Aquisição de refiladora de papel A4, Capacidade De Corte De Até 10 Folhas Simultaneamente, Grades De Alinhamento A4, A5 E A6, Corte Bidirecional."
882019,Publicação de matérias no Diário Oficial da União.
882019,Prestação de serviço de cavalo mecânico.
882019,Locação de ônibus com capacidade de 46 lugares para atender ao Pedido de Cooperação de Instrução do Curso de Engenharia da ESAO.
882019,Locação de banheiro químico para o desfile do 7 de setembro.
882019,"Atender as necessidades com despesas em aquisição de material de coudelaria, em favor do 17º R C Mec."
882019,Aquisição de adesivo de identificação
882019,Serviço de publicação de editais em jornal
882019,"Contratação se serviço de internet para o HT do 13º BIB,"
882019,Comunicação de dados.
882019,Fita de impressão - Refil
892019,"Inscrição da servidora Dailza de Oliveira no Curso 'Contabilidade aplicada ao setor público e seus procedimentos contábeis patrimoniais (Visão geral da CASP e PCASP), agendado para o período de 16 a 18 de setembro de 2019, no Rio de Janeiro - RJ"
892019,Aquisição de Material de Consumo - Material de Rouparia.
892019,"Contratação de serviços de manutenção preventiva e corretiva dos elevadores do Câmpus Londrina da UTFPR, sendo 3 elevadores e 1 plataforma elevatória, pelo período de 12 meses."
892019,"Contratação de Pessoa Física para prestação de serviço especializado na área de música: regência de coro e apoio à capacitação técnica de músicos instrumentistas e cantores, para atender à solicitação da Pró-Reitoria de Extensão da Universidade Federal de Alfenas   UNIFAL-MG."
892019,Material de Sinalização Visual e Outros.
892019,Locação de ônibus tipo Executivo para atender ao Pedido de Cooperação de Instrução do Curso de Engenharia da ESAO ao 1º Gpt E.
892019,Aquisição de paletó masculino e feminino
892019,Serviço de publicação de editais em jornal
892019,Aquisição de bombas anti-incêncio para o 1º GAC SL na OP Verde Brasil. Referência: Cotação eletrônica 84/2019 da UASG 160260.
892019,Aquisição de material permanente
892019,Custeio para aquisição de portas e grades para o PO do 13º BIB.
892019,Aquisição de material para mnt de bens imóveis
892019,Banner com impressão em lona plástica medindo 80 x 130 cm.
892019,Fornecimento e instalação de divisórias seção de finanças
902019,"Inscrição do servidor Roberto Carlos da Conceição Ribeiro no 15º Congresso Brasileiro de Polímeros - CBPOL 2019, de 27 a 31 de Outubro de 2019, em Bento Gonçalves-RS."
902019,Confecção de cartazes para divulgação do processo seletivo para ingresso de alunos em 2020 no Programa de Mestrado em Ensino de Matemática do Câmpus Londrina da UTFPR.
902019,Contratação de empresa especializada em serviço de manutenção corretiva para lavadora de microplacas com aquisição de peça (sensor).
902019,"Aquisição de bolsa, conforme especificações."
902019,"Contratação de assinatura do periódico  Oil, Gas & Energy Law Intelligence - OGEL Journal , publicado pela Marine Information Service (MARIS), para o período de 12 (doze) meses - setembro/2019 a agosto/2020."
902019,Serviço de confecção de pasta em papel
902019,Aquisição de material para manobra e patrulhamento
912019,"Aquisição de camisetas para reconhecimento visual e divulgação das atividades no SESABE - Semana de Saúde e Bem Estar, Comissão de Saúde Mental e nas atividades do Núcleo de Acessibilidade e Inclusão (NAI) do Câmpus Londrina da UTFPR."
912019,Contratação de serviços de fornecimento distribuição e compra de energia elétrica para Campus de Goiabeiras UFES.
912019,"Pregão Eletrônico -  Contratação de pessoa jurídica para a execução de serviço de Auxiliar de Depósito para o Campus Florianópolis Continente do Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina, IFSC."
912019,"Serviço de diagramação em design, conversão para XML e marcação no padrão scielo para a revista Trabalho, Educação e Saúde."
912019,"Inscrição de 1 (um) empregado da EPE no evento  Rio Pipeline Conference Exihibition 2019 , a ser realizado no período de 03 a 05/09/2019, na cidade do Rio de Janeiro/RJ."
912019,Aquisição de material de festividades e homenagens
912019,Aquisição de máquina de arquear.
912019,"Cartão pré-pago Iridium de 200 minutos (econômico) por cartão, com validade de 180 dias. (seis meses)"
912019,Custeio para aquisição de Gêneros Alimentícios para o setor de aprovisionamento do 13º BIB.
912019,Aquisição de material para festividades e homenagens.
922019,Pregão Eletrônico -  Aquisiçao de processadores e pentes de memoria em total acordo com o edital e seus anexos
922019,"Pregão Eletrônico -  Aquisição de ANFOTERICINA LIPOSSOMAL em regime de consignação para atender a demanda de forma contínua do Hospital Metropolitano Odilon Behrens e suas unidades por um período de 12 meses, conforme especificação técnica e condições comerciais contidas no Anexo I do Instrumento Convocatório."
922019,Serviço de Sucção e jateamento da rede de esgoto
922019,Aquisição de Material de Consumo - Material de Informática.
922019,Contratação de fundação para dar apoio ao projeto de extensão denominado  Projeto de Atividade Física do Programa de Extensão NUPEM   SIEX 50044
922019,"O objeto da presente Chamada Pública é a aquisição de alimentos de agricultores familiares e demais beneficiários que se enquadrem nas disposições da Lei n.º 11.326, por meio da modalidade Compra Institucional, do PAA, conforme especificações constantes no Projeto Básico do edital."
922019,Locação de serviço especializado de Palanque/ Tenda para evento do MHEx/FC (Centenário da Missão Militar Francesa)
922019,Aquisição de alimento Agricultura Familiar.
922019,Custeio para aquisição de Material de Manobra e Patrulha para o Almoxarifado do 13º BIB.
932019,Serviço de recarga de extintores de incêndio para o CETEM/ES.
932019,Contratação de serviços de conserto de Espectrofotometro Quimis Modelos Q798VV-D8 com troca das lâmpadas de tungstênio e deutério.
932019,Pregão Eletrônico -  Aquisição de Projetores Multimídia
932019,Pregão Eletrônico -  Medicamentos hospitalares
932019,"Contratação de serviço de Inscrição 43º Encontro Anual da ANPOCS Associação Nacional de Pós-Graduação e Pesquisa em Ciências / ANPOCS 2019, que será realizado em Caxambu/MG, no período de 21 a 25 de outubro de 2019."
932019,"Balança dianteira, Pivo de suspensao, Embreagem completa e Oleo de caixa de marcha"
932019,"Inscrição de 1 (um) empregado da EPE no evento  Rio Pipeline Conference Exihibition 2019 , a ser realizado no período de 03 a 05/09/2019, na cidade do Rio de Janeiro/RJ."
932019,"Curso de capacitação de auxiliar de cozinheiro, 240 horas, para 10(dez) militares."
932019,"Serviço de jardinagem, que inclui limpeza, roçada mecânica, capina, destocamento e replantio de mudas, poda por condução, coroamento das árvores e arbustos, colocação de limitador, recolhimento, transporte e destinação final de todo resíduo vegetal gerado pelo serviço."
932019,"Aquisição de Alvo Aéreo com Tela Branca de 10,00 x 1,90 metros, para o setor de material bélico"
932019,Aquisição de material de consumo para 3º BSup.
932019,Custeio para aquisição de uniformes para o NPOR do 13º BIB.
942018,"Pregão Eletrônico -  Aquisição de Mobiliário, para atender as necessidades do Serviço de Reabilitação do Hospital Universitário Walter Cantídio   HUWC, UASG: 150244 conforme condições, quantidades e exigências estabelecidas em Edital."
942019,"Pregão Eletrônico -  Contratação de empresa para prestação de serviço de administração do benefício vale alimentação por meio de cartão eletrônico com chip de segurança para atender a demanda de forma contínua do Hospital Metropolitano Odilon Behrens e suas unidades por um período de 12 meses, conforme especificação técnica contida no Anexo I do Instrumento Convocatório."
942019,"Pregão Eletrônico -  Informática; áudio, vídeo, foto; comunicações; entre outros."
942019,Mão de obra e alinhamento para manutenção na viatura Fiesta
942019,"Pregão Eletrônico -  Contratação de Empresa Especializada na Execução dos Serviços para o  PROGRAMA DE REVITALIZAÇÃO DA MALHA VIÁRIA  do Município de Belém/PA   ÁREA 4 (BAIRROS: MARACANGALHA, MIRAMAR, TELÉGRAFO, BARREIRO, SACRAMENTA E PEDREIRA)"
942019,Aquisição de bandeja térmica com refil para o Posto Médico da ESA.
942019,Serviços técnicos profissionais.
942019,Contratação de empresa especializada em fornecimento de software do adobe creative licenca anual para atender as necessidades do Colégio Militar do Recife.
942019,Prestação de Serviço de confecção de engrenagem cônica para o 1º Gpt E
942019,Custeio para aquisição de Alinhamento e Balanceamento de VTR S-10 do SFPC do 13º BIB.
942019,Pregão Eletrônico -  Sensores de nível capacitivo.
952019,Serviço de treinamento da brigada de incêndio.
952019,Aquisição de peça para trator do CEP
952019,"Aquisição de material de consumo, com verba PROAP, a pedido do prof. Daniel Perrone Moreira"
952019,Atender despesa com serviço grafico
952019,Serviço de instalação de insulfilm com parabrisa na viatura nissan versa.
952019,"Pregão Eletrônico -  Contratação de Empresa Especializada na Execução dos Serviços para o  PROGRAMA DE REVITALIZAÇÃO DA MALHA VIÁRIA  do Município de Belém/PA   ÁREA 5 (BAIRROS: PRATINHA, SÃO CLEMENTE, PARQUE VERDE, BENGUÍ, CABANAGEM, MANGUEIRÃO, VAL-DE-CÃES, MARAMBAIA, UNA E O DISTRITO DE OUTEIRO)"
952019,Manuntenção e conservação de máquinas e equipamentos.
952019,Locação de ônibus tipo Executivo para atender ao Pedido de Cooperação de Instrução do Curso de Engenharia da ESAO ao 1º Gpt E.
952019,Custeio para aquisição de Pastilhas de freio e sapata da VTR S-10 do SFPC do 13º BIB.
952019,Caixa de distribuição TGVP.
962019,CPP - Serviço gráfico para o 20º curso Informativo de Preservação de Acervos Bibliográficos e Documentais.
962019,Atender despesa com serviço de confecção de adesivos em vinil.
962019,Material para manutenção da viatura Fiesta
962019,Serviços gráficos e editoriais.
962019,Prestação de sv medico hospitalar e laboratoriais
962019,Custeio para aquisição de material permanente do setor de aprovisionamento do 13º BIB.
962019,Container
972019,CPE - Curso Introdução ao Design de tipos Digitais - Servidora Eliane Ferreira Alves.
972019,Monitor Led HD de 24'
972019,"Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviços gráficos, para impressão de livros, agendas, banners, cartazes e outros, para atender necessidades da Editora da Universidade Federal do Paraná"
972019,"Aquisição de material de consumo, com verba PROAP, a pedido do prof. Daniel Perrone Moreira"
972019,Contratação de Serviço de Publicação de Artigo Científico
972019,Placa central de cadeira odontológica kavo unik.
972019,"Troca de partida, induzido e rotor de gerador da MARCA: TOYAMA, MODELOS: TD6000, TD6000CX e TD7000CXE."
972019,Aquisição de material de consumo (Material de saúde)
972019,Custeio para aquisição de material de consumo para o setor de aprovisionamento do 13º BIB.
972019,Aquisição de fusível NH para o Rio de Janeiro/RJ.
982018,"Pregão Eletrônico -  Aquisição de MATERIAIS DE EXPEDIENTE, tais como materiais de papelaria, pintura, artesanato, escritório, dentre outros, para atender as necessidades do Hospital Universitário Walter Cantídio   HUWC, UASG: 150244 e da Maternidade Escola Assis Chateaubriand   MEAC, UASG: 150246, conforme condições, quantidades e exigências estabelecidas em edital."
982019,"Pregão Eletrônico -  Registro de preços consignados em ata para aquisição de broncoscópio flexível para o Hospital Metropolitano Odilon Behrens e suas unidades, conforme especificação técnica contida no Anexo I do Instrumento Convocatório."
982019,"BN Digital - Vidro lapidado 100 x 75cm x 0,5 e Vidro lapidado 65 x 75cm x 05mm."
982019,Aquisição de insumos para seção de lanternagem do pelotão de manutenção do 17º batalhão logístico leve de montanha
982019,Material de obra.
982019,Aquisição de consumíveis para RMN
982019,Pagamento de anuidade
982019,Pregão Eletrônico -  Material químico
982019,Contratação de Serviço de Publicação de Artigo Científico
982019,Serviço de plotagem em Placa em PS ou PVC de acordo com cor e tamanho especificado na descrição.
982019,"Aquisição de emissão de bilhete de passagem aérea conforme abaixo destinado, afim de atender as necessidades do 13 º rc mec"
992019,"Pregão Eletrônico -  Contratação de empresa especializada em manutenção corretiva e preventiva com substituição de peças em equipamentos de anestesia da marca GE, conforme especificação técnica e condições comerciais contidas no Anexo I do Instrumento Convocatório."
992019,"Contratação de serviços especializados nas plataformas DSpace e Wordpress, compreendendo a prestação de serviços de instalação, configuração, customização e suporte para a Brasiliana da Literatura para Crianças e jovens."
992019,Serviço de reparo de viatura.
992019,Aquisição de material hospitalar
992019,"Aquisição de material como contrapartida pelo serviço de diagramação realizado pela Gráfica Universitária,conforme propostas em anexo ao referido processo."
992019,Contratação de Serviço de Publicação de Artigo Científico
992019,Aquisição de fragmentadora
992019,Serviço de confecção e instalação de letra
992019,Aquisição de material de consumo (material de confecção)
992019,Aquisição de mão de obra especializada em manutenção de veículos.
992019,"Aquisição de transdutor tensão, voltímetro digital e multimedidor digital para Pedregulho/SP."
1002019,Aquisição de material de consumo (peça de maquina de costura)
1002019,Reparo de viaturas
1002019,"Aquisição de serviços de manutenção corretiva de equipamento/sistema, com verba PROAP, a pedido do prof. Daniel Perrone Moreira."
1002019,"Contratação do serviço de publicação do artigo intitulado:  Microtriatoma trinidadensis (Lent, 1951) (Hemiptera, Reduviidae, Triatominae): First Record in the State of Amazonas, Brazil  (Revista: Check List, Editora: Pensoft Publishers Ltd.) para o Laboratório Nacional e Internacional de Referência em Taxonomia de Triatomíneos."
1002019,Equipamento de Proteção e Segurança
1012019,"Pregão Eletrônico -  Contratação de empresa para prestação de serviço de manutenção preventiva e corretiva com fornecimento de peças para o arco cirúrgico marca SHIMADZU para atender a demanda de forma contínua do Hospital Metropolitano Odilon Behrens e suas unidades por um período de 12 meses, conforme especificação técnica e condições comerciais contidas no Anexo I do Instrumento Convocatório."
1012019,EDA - Contratação de serviço de vigilância por um período de 4 meses para o EDA/SP
1012019,"Contratação de sv de manutenção, a fim de atender as necessidades do batalhão"
1012019,Pregão Eletrônico -  Registro de preço para futuras aquisições de material para instalação elétrica (abraçadeira eletroduto 1 pol e outros).
1012019,Manutenção preventiva e corretiva em equipamento CNC ROMI D 600 patrimônio 250375
1012019,"Contratação do serviço de publicação do artigo intitulado:  Influence of Social Isolation and Aggressive Behavior in the Appearance of Depression-Like in Experimental Model  (Revista: Archives of Depression and Anxiety, Editora: Peertechz Publications Private Limited) para o Laboratório de Biologia Celular."
1012019,Aquisição de Material de proteção e segurança.
1012019,Aquisição de material de expediente.
1012019,"Pregão Eletrônico -  Implantação de Sistema Registro de Preços, com vigência de doze meses, para aquisição parcelada, conforme necessidade, de medicamentos (paclitaxel 100mg e outros). O objeto atenderá o Complexo Hospital de Clínicas da UFPR, conforme especificações detalhadas constantes em edital e anexos."
1012019,Contratação de serviços relativos ao Projeto Soldado Cidadão 2019 - cursos de eletricista predial (160 horas/aula   com prática)
1022019,Aquisição de material permanente a fim de atender as necessidades do batalhão
1022019,"Transceiver 10/100/1000TX/FX Fibra Monomodo. Referência, TP-Link MC210cs."
1022019,Contratação de Serviços para Divulgação de Artigos Científicos.
1022019,"Curso  Gestão de Projetos , com carga horária de 16 (dezesseis) horas, para até 25 (vinte e cinco) participantes, nos dias 25 e 26 de setembro de 2019, em Brasília/DF."
1032019,Contratação de serviço de manutenção em equipamentos de natureza industrial
1032019,Pregão Eletrônico -  Material odontológico
1032019,Contratação de Serviços para Divulgação de Artigos Científicos.
1032019,"Inscrição de oito servidores em quatro ações de capacitação compreendidas no Programa Avançado em Comunicação Pública, a serem promovidas pela ABERJE entre os meses de setembro/2019 e janeiro/2020, em São Paulo/SP."
1032019,"Cartão de corte de cabelo, medidas aproximadas do cartão fechado: 10cm altura x 06cm largura. Medidas aproximadas do cartão aberto: 10cm altura x 12 cm largura. Papel offset 180 gramas, cor branca, vincado."
1042019,"Pregão Eletrônico -  Aquisição de materiais para neurocirurgia em regime de consignação e instrumentais em regime de comodato para atender a demanda de forma contínua do Hospital Metropolitano Odilon Behrens e suas unidades por um período de 12 meses, conforme especificação técnica contida no Anexo I do Instrumento Convocatório."
1042019,Gases medicinais com cilindros em regime de comodato.
1042019,Contratação de Serviço de Publicação de Artigo Cientifico
1042019,Ação de capacitação  Alterações Contratuais e Sanções Administrativas .
1042019,Pregão Eletrônico -  Serviço de instalação de sistemas de energia elétrica de emergência
1042019,Aquisição de material destinado a manutenção de bens móveis do 51º BIS.
1052019,"Pregão Eletrônico -  Prestação de serviços de instalação de um canal e estrutura metálica para fechamento de fosso, com fornecimento de materiais."
1052019,Kit de pulverizadores costais manuais com bicos tipo leque e bicos tipo cone.
1052019,Contratação de Serviço de Publicação de Artigo Cientifico
1052019,VII Curso Prático de Elaboração de Notas Explicativas sobre as Demonstrações Contábeis Aplicadas ao Setor Público.
1052019,Pregão Eletrônico -  Aquisição de Material Permanente para Setor de Informática
1052019,Serviço de Reforma de Alojamento de Praças.
1052019,Pregão Eletrônico -  Materiais para oficina conforme descritivos constantes do Edital.
1062019,"Pregão Eletrônico -  Registro de preços consignado em ata para aquisição de lavadora ultrassônica para o Hospital Metropolitano Odilon Behrens e suas unidades por um período de 12 meses, conforme especificação técnica e condições comerciais contidas no Anexo I do Instrumento Convocatório."
1062019,Contratação Sv Planta Baixa Radiologia
1062019,Aquisição de material fim dar apoio as atividades administrativas desta CFPA.
1062019,Ação de capacitação Secretariado Week.
1062019,Fonte Dell para servidor 550 Watts 096R8Y
1062019,Aquisição de material destinado a manutenção de ar condicionados do 51º BIS. Os itens desta dispensa foram objeto da cotação eletrônica 104/2019 mas não obtiveram lances válidos dentro do preço de referência obtido no mercado local.
1072019,"Pregão Eletrônico -  Aquisição de hortifrutigranjeiros para atender a demanda de forma contínua do Hospital Metropolitano Odilon Behrens e a unidade Hospital Nossa Senhora Aparecida por um período de 12 meses, conforme especificação técnica e condições comerciais contidas no Anexo I do Instrumento Convocatório."
1072019,Contratação Sv planta baixa
1072019,Aquisição de material fim manter estoque mínimo do Paiol de materiais desta CFPA.
1072019,Pregão Eletrônico -  Consumo material e medicamentos para uso veterinário.
1082019,"Pregão Eletrônico -  Aquisição de solução de glicina e líquido de diálise peritonial para atender a demanda de forma contínua do Hospital Metropolitano Odilon Behrens e suas unidades por um período de 12 meses, conforme especificação técnica e condições comerciais contidas no Anexo I do Instrumento Convocatório."
1082019,Aquisição de material químico.
1082019,Aquisição de material de coudelaria ou de uso zootécnico para o Centro Hípico.
1082019,Aquisição de material de limpeza para apoio a operação glo verde Brasil.
1092018,Pregão Eletrônico -  Aquisição de Material Hospitalar ( Avental)
1092019,Pregão Eletrônico -  Contratação de empresa para prestação de serviços continuados de apoio em engenharia clínica e manutenção de equipamentos médicos hospitalares do HC-UFG/EBSERH com fornecimento de mão de obra com dedicação exclusiva.
1092019,Aquisição de medicamentos para a farmácia do 51º BIS.
1102019,"Pregão Eletrônico -  Aquisição de transdutor convexo e fonte de energia para US sonolite M turbo para o Hospital Metropolitano Odilon Behrens, conforme especificação técnica e condições comerciais contidas no Anexo I do Instrumento Convocatório."
1102019,"Conserto da rosca e canos da transportadora de ração automática da gestação do CES, com serviço de desmontagem soldas no helicoide, troca de curvas e consertos na tubulação"
1102019,"Aquisição de material para manutenção de bens imóveis, chapas compensado e parafusos."
1102019,Aquisição de kits de Elementos Filtrantes para filtros de água.
1102019,"Aquisição de material de limpeza, necessário para suprir as diversas seções desta OMS."
1112019,Itens.1-Caixa Guerra (Tarol) Profissional em Alumínio  Tarol 14 polegadas x 15cm   14x15. Características:- Medidas: 14  x 15 cm- Pele batedeira leitosa super grossas P3 de 250 microns - Pele de resposta P0 de 75 microns- Esteira com 6 fios- 6 afinadores em tirante- Corpo em alumínio polido de alta resistência- Ferragens cromadas Und.06. 2- Bumbo Fuzileiro 22 Pol X 30 Cm Feito em Aluminio com Pele Leitosa   12 Afinadores.Características:- Medida: 22 x30cm- Pele leitosa grossa P2 de 190 microns- 12 afinad
1112019,Serviço de montagem 12 pneus e recuperação de câmara de ar
1112019,"Pregão Eletrônico -  Aquisição de estante, armários e bancadas para o Departamento de Geologia da Universidade Federal do Paraná"
1112019,"Contratação de serviços de fornecimento de jornais e revistas, em versão eletrônica. Revista Isto É."
1112019,Aquisição de material necessário para o bom funcionamento das instalações físicas nas seções voltadas para atendimento em saúde desta OMS.
1112019,Manutenção de motor de popa das embarcações do pelotão de manutenção e transporte do 51º BIS.
1122019,"Pregão Eletrônico -  Aquisição de kit de impressão UPC-21L color print pack para atender a demanda de forma contínua do Hospital Metropolitano Odilon Behrens e suas unidades por um período de 12 meses, conforme especificação técnica e condições comerciais contidas no Anexo I do Instrumento Convocatório."
1122019,SOLEMP 110/2019 - Serviço de aquisição de Quadro de Acrílico com os nomes dos Ex-Diretores da Diretoria-Geral de Navegação
1122019,"Contratação de serviços de fornecimento de jornais e revistas, em versão eletrônica, visa atender às necessidades da ANTAQ."
1122019,"Serviço de concepção de prova de conceito, modelagem e arquitetura de forma de onda LONG TERM EVOLUTION (LTE) 700 Mhz,para aplicação de defesa."
1122019,Serviço de manutenção de veículo.
1132019,Lona em pvc antichama.   Medidas: aproximadamente 6x6m  Cor : branca
1132019,Aqs de combustível
1132019,Pregão Eletrônico -  Contratação de Empresa Especializada para a Prestação de Serviços Laboratoriais de Análises Clínicas
1132019,"Camera digital,  injetor passivo eletricos  gravador digital."
1132019,Aquisição de madeira e parafuso para aplicação em embalagem (caixa de madeira).
1142019,Manutenção de grupo gerador de energia elétrica.
1142019,Aquisição de materiais e contratação de serviços de manutenção de projetores para o IFRS - Campus Ibirubá.
1142019,"Aquisição de TENOFOVIR, ASSOCIADA À ENTRICITABINA, 300mg + 200mg"
1142019,Pregão Eletrônico -  Registro de preços para eventual e futura e eventual aquisição de protetor solar e protetor labial.
1142019,Pregão Eletrônico -  Óleos lubrificantes conforme descritivos constantes do Edital.
1152019,Aquisição de fardamento profissionais para eletricista de acordo com a norma NR-10
1152019,"Contratação de empresa para serviços de manutenção do equipamento de difração de raios X D8 da Vinci Advance, utilizado pelos grupos de pesquisa dos departamentos de química e física, instalados nas dependências do ICE par atender ao Proap-Química da UFJF."
1152019,Aquisição de exaustor eólico para reforma da cobertura do prédio JMM
1152019,Aquisição de serviço de instalação de porta na área de passagem elétrica e colocação de guarda corpo na estrada da sala de tele medicina.
1152019,"Aquisição de Ácido Ursodesoxicólico 300mg,Fampridina 10mg, Fumarato de Dimetila 240mg, Icatibanto 10mg/mL c/3mL,Apixabana 5mg, Empagliflozina 25mg, Ibrutinibe 140mg, Sunitinibe 50mg, Temozolomida 100mg, Temozolomida 250mg, Ustequinumabe 45mg, evacizumabe 25mg/mL c/4m, Bevacizumabe 25mg/mL c/16mL, Pirfenidona 267mg, Rituximabe 100mg, Rituximabe 500mg, Brentuximabe Vedotina 50mg, Nintedanibe 150mg, Teriparatida 250mcg/mL x 2,4mL"
1152019,"Aquisição de sementes, mudas de plantas e insumos."
1152019,"Contratação para a prestação de serviços de fornecimento de jornais e revistas, em versão eletrônica, sem dedicação exclusiva, à Agência Nacional de Transportes Aquaviários   ANTAQ."
1152019,"Pregão Eletrônico -  Registro de Preços para reforma e recuperação de cadeiras, longarinas e sofás, com ou sem fornecimento de peças."
1152019,Pregão Eletrônico -  Cromatógrafo de íons
1152019,Aquisição de carimbos. necessários para esta OM.
1162018,"Pregão Eletrônico -  A aquisição destes materiais visa atender as necessidades de equipamentos para emprego operacional dos militares do GSD, haja vista a necessidade de capacitar, treinar e equipar seu efetivo para a execução de missões e serviços de guarda e segurança de interesse do Comando da Aeronáutica."
1162019,"Aquisição de Água Mineral natural , sem gás, etc para atender ao Governador Valadares -Campus da UFJF."
1162019,Aquiaição de serviço em serralheria para instalação de porta em alumínio a ser instalada na rampa do pátio interno.
1162019,Aquisição de Nusinersena 12mg/5ml
1162019,Aquisição de material de limpeza que não obteve êxito na cotação 108/2019 e 101/2019 para atender as necessidades do 51º BIS.
1162019,"Aquisição de banners, necessários para esta OM."
1172019,Aquisição do Hormônio Paratiróide 50MCG/Natpara - PTH1-84
1172019,Suporte universal para tv lcd e led 32 polegadas
1172019,"Manutenção do HPLC/UPLC/UPC2/SW NCM:14011521-2, para atender ao ICB da UFJF."
1172019,Pagamento de taxa de inscrição em favor de Amélia Abigail Rosauro de Almeida.
1172019,"Aquisição de serviço em instalação de telhado em policarbonato alveolar apoiados em tubos de alumínio, instalação de tubo de ferro para limitar a entrada de pedestres ao lado da cancela de acesso ao estacionamento."
1172019,Reforma do estofado das cadeiras odontológicas dos consultórios do DQV da UFRPE
1172019,"Este produto visa garantir a segurança dos usuários do laboratório de nível de biossegurança, localizado nas dependências do Instituto Carlos Chagas"
1172019,"Participação de servidor no evento de capacitação  13º Pregão Week - Semana Nacional de Estudos Avançados sobre Pregão , por INEXIGIBILIDADE DE LICITAÇÃO."
1172019,"Locação de 8 computadores completos (I3, 4gb, hd 500, estabilizador,cpu, teclados, mouse e tela) pelo período de 01/10/2019 a 20/12/2019 para apoio op GLO Verde Brasil."
1172019,"Aquisição de filtro óleo lubrificante, elemento filtrante e filtro água para Brasília/DF."
1182019,Aquisição de Bitartarato de Cisteamina 75MG (Procysbi)
1182019,Serviço de Manutenção do Auditório do Edifício Barão de Ladário.
1182019,Aquisição de serviços em serralheria para instalação de mola aérea em porta de vidro temperado.
1182019,"Contratação de serviços visando à realização das Provas Objetivas e Provas Discursivas do Concurso Público para o provimento de Cargos de Nível Superior e Médio, para as classes E e D, do Quadro Permanente da Universidade Federal Rural de Pernambuco."
1182019,"Pregão Eletrônico -  O presente Pregão tem por objeto o registro de preços para eventual contratação de serviço de chaveiro e confecção de carimbos, conforme condições, quantidades, exigências e estimativas estabelecidas no edital."
1182019,Aquisição de Platélia aspergillus AG.
1182019,"Participação de servidor no evento de capacitação  Imersão em Macros e Programação em VBA no Excel , por INEXIGIBILIDADE DE LICITAÇÃO."
1182019,Aquisição de resistências
1182019,Aquisição de moeda comemorativa para o Centro de Catalogação da Aeronáutica
1182019,Contratação de comunicação de dados para rastreamento veicular para apoio operação glo verde Brasil.
1192019,Aquisição de componentes eletrônicos de alta complexidade tecnologica para o desenvolvimento do TRC 1193 (Projeto Inva Rondon)
1192019,Manutenção e Conservação de veículo
1192019,Aquisição de Sensor Inercial BTS G-WALK para serviços da fisioterapia do INDC.
1192019,Aquisição de material de consumo para avaliar a qualidade da água fornecida por purificadores instalados no Campus Dois Irmãos da UFRPE.
1192019,Aquisição de mini sensores trigno
1192019,Aquisição do Nusinersena 12mg/5ml (Spinraza)
1192019,Aquisição de Gêneros  Alimentícios.
1192019,"Participação de servidor no evento de capacitação   Como Elaborar e Analisar a Planilha de Custos e Formação de Preços em Contratos de Serviços e Contínuos de Acordo com a IN 05/2017 Atualizado pela IN 07/18 , por INEXIGIBILIDADE DE LICITAÇÃO."
1192019,Aquisição de relé falta de fase para Araporã/MG.
